Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-m3e1,branch-sizd,branch-yuxs,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
3,1720181100020,05/07/2024 12:05:00,1720184700020,1,05/07/2024 14:05:00,172913,29,questionnaire-lnn5,NA,38770140,BLIND,11376666,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1331x644,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,2,NA,"£50 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,2,object-5
4,1720181100021,05/07/2024 12:05:00,1720184700021,1,05/07/2024 14:05:00,172913,29,questionnaire-lnn5,NA,38770140,BLIND,11376666,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1331x644,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,"A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",NA,"£60 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,3,object-9
5,1720181100023,05/07/2024 12:05:00,1720184700023,1,05/07/2024 14:05:00,172913,29,questionnaire-lnn5,NA,38770140,BLIND,11376666,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1331x644,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,2,NA,"£60 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,3,object-9
6,1720181100025,05/07/2024 12:05:00,1720184700025,1,05/07/2024 14:05:00,172913,29,questionnaire-lnn5,NA,38770140,BLIND,11376666,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1331x644,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£70 for sure,NA,"£70 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,4,object-11
7,1720181100026,05/07/2024 12:05:00,1720184700026,1,05/07/2024 14:05:00,172913,29,questionnaire-lnn5,NA,38770140,BLIND,11376666,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1331x644,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,NA,"£70 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,4,object-11
8,1720181100029,05/07/2024 12:05:00,1720184700029,1,05/07/2024 14:05:00,172913,29,questionnaire-lnn5,NA,38770140,BLIND,11376666,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1331x644,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,"A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",NA,"£55 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,5,object-8
9,1720181100030,05/07/2024 12:05:00,1720184700030,1,05/07/2024 14:05:00,172913,29,questionnaire-lnn5,NA,38770140,BLIND,11376666,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1331x644,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,2,NA,"£55 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,5,object-8
10,1720181100032,05/07/2024 12:05:00,1720184700032,1,05/07/2024 14:05:00,172913,29,questionnaire-lnn5,NA,38770140,BLIND,11376666,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1331x644,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,"A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",NA,"£65 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,6,object-10
11,1720181100033,05/07/2024 12:05:00,1720184700033,1,05/07/2024 14:05:00,172913,29,questionnaire-lnn5,NA,38770140,BLIND,11376666,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1331x644,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,2,NA,"£65 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,6,object-10
12,1720181100035,05/07/2024 12:05:00,1720184700035,1,05/07/2024 14:05:00,172913,29,questionnaire-lnn5,NA,38770140,BLIND,11376666,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1331x644,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£85 for sure,NA,"£85 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,7,object-14
13,1720181100036,05/07/2024 12:05:00,1720184700036,1,05/07/2024 14:05:00,172913,29,questionnaire-lnn5,NA,38770140,BLIND,11376666,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1331x644,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,NA,"£85 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,7,object-14
14,1720181100038,05/07/2024 12:05:00,1720184700038,1,05/07/2024 14:05:00,172913,29,questionnaire-lnn5,NA,38770140,BLIND,11376666,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1331x644,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£100 for sure,NA,"£100 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,8,object-17
15,1720181100040,05/07/2024 12:05:00,1720184700040,1,05/07/2024 14:05:00,172913,29,questionnaire-lnn5,NA,38770140,BLIND,11376666,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1331x644,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,NA,"£100 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,8,object-17
16,1720181100042,05/07/2024 12:05:00,1720184700042,1,05/07/2024 14:05:00,172913,29,questionnaire-lnn5,NA,38770140,BLIND,11376666,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1331x644,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,Please select this option for this question.,NA,"Please select this option for this question.|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,9,object-23
17,1720181100045,05/07/2024 12:05:00,1720184700045,1,05/07/2024 14:05:00,172913,29,questionnaire-lnn5,NA,38770140,BLIND,11376666,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1331x644,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,NA,"Please select this option for this question.|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,9,object-23
18,1720181100047,05/07/2024 12:05:00,1720184700047,1,05/07/2024 14:05:00,172913,29,questionnaire-lnn5,NA,38770140,BLIND,11376666,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1331x644,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,"A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",NA,"£75 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,10,object-12
19,1720181100049,05/07/2024 12:05:00,1720184700049,1,05/07/2024 14:05:00,172913,29,questionnaire-lnn5,NA,38770140,BLIND,11376666,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1331x644,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,2,NA,"£75 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,10,object-12
20,1720181100052,05/07/2024 12:05:00,1720184700052,1,05/07/2024 14:05:00,172913,29,questionnaire-lnn5,NA,38770140,BLIND,11376666,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1331x644,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£95 for sure,NA,"£95 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,11,object-16
21,1720181100055,05/07/2024 12:05:00,1720184700055,1,05/07/2024 14:05:00,172913,29,questionnaire-lnn5,NA,38770140,BLIND,11376666,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1331x644,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,NA,"£95 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,11,object-16
22,1720181100057,05/07/2024 12:05:00,1720184700057,1,05/07/2024 14:05:00,172913,29,questionnaire-lnn5,NA,38770140,BLIND,11376666,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1331x644,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£80 for sure,NA,"£80 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,12,object-13
23,1720181100061,05/07/2024 12:05:00,1720184700061,1,05/07/2024 14:05:00,172913,29,questionnaire-lnn5,NA,38770140,BLIND,11376666,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1331x644,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,NA,"£80 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,12,object-13
24,1720181100063,05/07/2024 12:05:00,1720184700063,1,05/07/2024 14:05:00,172913,29,questionnaire-lnn5,NA,38770140,BLIND,11376666,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1331x644,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£90 for sure,NA,"£90 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,13,object-15
25,1720181100066,05/07/2024 12:05:00,1720184700066,1,05/07/2024 14:05:00,172913,29,questionnaire-lnn5,NA,38770140,BLIND,11376666,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1331x644,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,NA,"£90 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,13,object-15
26,1720181100068,05/07/2024 12:05:00,1720184700068,1,05/07/2024 14:05:00,172913,29,questionnaire-lnn5,NA,38770140,BLIND,11376666,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1331x644,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£105 for sure,NA,"£105 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,14,object-18
27,1720181100070,05/07/2024 12:05:00,1720184700070,1,05/07/2024 14:05:00,172913,29,questionnaire-lnn5,NA,38770140,BLIND,11376666,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1331x644,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,NA,"£105 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,14,object-18
28,1720181100073,05/07/2024 12:05:00,1720184700073,1,05/07/2024 14:05:00,172913,29,questionnaire-lnn5,NA,38770140,BLIND,11376666,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1331x644,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£120 for sure,NA,"£120 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,15,object-21
29,1720181100075,05/07/2024 12:05:00,1720184700075,1,05/07/2024 14:05:00,172913,29,questionnaire-lnn5,NA,38770140,BLIND,11376666,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1331x644,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,NA,"£120 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,15,object-21
30,1720181100079,05/07/2024 12:05:00,1720184700079,1,05/07/2024 14:05:00,172913,29,questionnaire-lnn5,NA,38770140,BLIND,11376666,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1331x644,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£110 for sure,NA,"£110 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,16,object-19
31,1720181100083,05/07/2024 12:05:00,1720184700083,1,05/07/2024 14:05:00,172913,29,questionnaire-lnn5,NA,38770140,BLIND,11376666,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1331x644,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,NA,"£110 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,16,object-19
32,1720181100086,05/07/2024 12:05:00,1720184700086,1,05/07/2024 14:05:00,172913,29,questionnaire-lnn5,NA,38770140,BLIND,11376666,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1331x644,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£115 for sure,NA,"£115 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,17,object-20
33,1720181100089,05/07/2024 12:05:00,1720184700089,1,05/07/2024 14:05:00,172913,29,questionnaire-lnn5,NA,38770140,BLIND,11376666,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1331x644,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,NA,"£115 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,17,object-20
2,1720183091664,05/07/2024 12:38:11,1720186691664,1,05/07/2024 14:38:11,172913,29,questionnaire-lnn5,NA,38770859,BLIND,11376807,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,"A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",NA,"£50 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,2,object-5
3,1720183091666,05/07/2024 12:38:11,1720186691666,1,05/07/2024 14:38:11,172913,29,questionnaire-lnn5,NA,38770859,BLIND,11376807,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,2,NA,"£50 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,2,object-5
4,1720183091669,05/07/2024 12:38:11,1720186691669,1,05/07/2024 14:38:11,172913,29,questionnaire-lnn5,NA,38770859,BLIND,11376807,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£60 for sure,NA,"£60 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,3,object-9
5,1720183091672,05/07/2024 12:38:11,1720186691672,1,05/07/2024 14:38:11,172913,29,questionnaire-lnn5,NA,38770859,BLIND,11376807,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,NA,"£60 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,3,object-9
6,1720183091674,05/07/2024 12:38:11,1720186691674,1,05/07/2024 14:38:11,172913,29,questionnaire-lnn5,NA,38770859,BLIND,11376807,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£70 for sure,NA,"£70 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,4,object-11
7,1720183091678,05/07/2024 12:38:11,1720186691678,1,05/07/2024 14:38:11,172913,29,questionnaire-lnn5,NA,38770859,BLIND,11376807,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,NA,"£70 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,4,object-11
8,1720183091681,05/07/2024 12:38:11,1720186691681,1,05/07/2024 14:38:11,172913,29,questionnaire-lnn5,NA,38770859,BLIND,11376807,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£55 for sure,NA,"£55 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,5,object-8
9,1720183091684,05/07/2024 12:38:11,1720186691684,1,05/07/2024 14:38:11,172913,29,questionnaire-lnn5,NA,38770859,BLIND,11376807,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,NA,"£55 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,5,object-8
10,1720183091686,05/07/2024 12:38:11,1720186691686,1,05/07/2024 14:38:11,172913,29,questionnaire-lnn5,NA,38770859,BLIND,11376807,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£65 for sure,NA,"£65 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,6,object-10
11,1720183091690,05/07/2024 12:38:11,1720186691690,1,05/07/2024 14:38:11,172913,29,questionnaire-lnn5,NA,38770859,BLIND,11376807,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,NA,"£65 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,6,object-10
12,1720183091692,05/07/2024 12:38:11,1720186691692,1,05/07/2024 14:38:11,172913,29,questionnaire-lnn5,NA,38770859,BLIND,11376807,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£85 for sure,NA,"£85 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,7,object-14
13,1720183091696,05/07/2024 12:38:11,1720186691696,1,05/07/2024 14:38:11,172913,29,questionnaire-lnn5,NA,38770859,BLIND,11376807,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,NA,"£85 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,7,object-14
14,1720183091699,05/07/2024 12:38:11,1720186691699,1,05/07/2024 14:38:11,172913,29,questionnaire-lnn5,NA,38770859,BLIND,11376807,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£100 for sure,NA,"£100 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,8,object-17
15,1720183091704,05/07/2024 12:38:11,1720186691704,1,05/07/2024 14:38:11,172913,29,questionnaire-lnn5,NA,38770859,BLIND,11376807,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,NA,"£100 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,8,object-17
16,1720183091708,05/07/2024 12:38:11,1720186691708,1,05/07/2024 14:38:11,172913,29,questionnaire-lnn5,NA,38770859,BLIND,11376807,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,Please select this option for this question.,NA,"Please select this option for this question.|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,9,object-23
17,1720183091710,05/07/2024 12:38:11,1720186691710,1,05/07/2024 14:38:11,172913,29,questionnaire-lnn5,NA,38770859,BLIND,11376807,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,NA,"Please select this option for this question.|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,9,object-23
18,1720183091714,05/07/2024 12:38:11,1720186691714,1,05/07/2024 14:38:11,172913,29,questionnaire-lnn5,NA,38770859,BLIND,11376807,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£75 for sure,NA,"£75 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,10,object-12
19,1720183091717,05/07/2024 12:38:11,1720186691717,1,05/07/2024 14:38:11,172913,29,questionnaire-lnn5,NA,38770859,BLIND,11376807,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,NA,"£75 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,10,object-12
20,1720183091722,05/07/2024 12:38:11,1720186691722,1,05/07/2024 14:38:11,172913,29,questionnaire-lnn5,NA,38770859,BLIND,11376807,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£95 for sure,NA,"£95 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,11,object-16
21,1720183091730,05/07/2024 12:38:11,1720186691730,1,05/07/2024 14:38:11,172913,29,questionnaire-lnn5,NA,38770859,BLIND,11376807,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,NA,"£95 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,11,object-16
22,1720183091737,05/07/2024 12:38:11,1720186691737,1,05/07/2024 14:38:11,172913,29,questionnaire-lnn5,NA,38770859,BLIND,11376807,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£80 for sure,NA,"£80 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,12,object-13
23,1720183091743,05/07/2024 12:38:11,1720186691743,1,05/07/2024 14:38:11,172913,29,questionnaire-lnn5,NA,38770859,BLIND,11376807,NA,complete,NA,NA,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,NA,NA,0,Risk Aversion Questionnaire with attention check (8),4,E,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,NA,"£80 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,12,object-13
